0.00053502,-0.00671921,0.75608182,0.01352620,-0.00259791,-0.03117502,0.99941904,0.22760698,-0.09996510,0.12507263,0.36679640,-0.31091654,0.08434518,-0.51927757,0.03435879,-0.06498677,0.22209974,0.01617744,-0.01867245,-0.11143652,-0.04792785,-0.03590382,0.19052942,0.59086466,-0.35884008,0.46751013,0.07319088,0.02690302,0.06348617,0.42105141,-0.21009518,0.00355369,0.94799322,-0.00134408,0.00000000,0.01636060
0.00861272,-0.00639787,0.75661451,0.01073956,-0.00235455,-0.03129446,0.99944974,0.22521047,-0.08142125,0.12780491,0.40471113,-0.29596856,0.08136518,-0.51529449,0.04817656,-0.06062257,0.23278302,0.02671621,-0.02205994,-0.11186088,-0.04621106,-0.03637619,0.19772896,0.59051049,-0.36071664,0.46922424,0.07343813,0.02767362,0.06331151,0.41914228,-0.20766550,0.00340863,0.95346671,-0.00138293,0.00000000,0.01619343
0.01750287,-0.00644514,0.75698382,0.00795269,-0.00174061,-0.03148616,0.99947103,0.22225429,-0.06229992,0.13032074,0.44530797,-0.27799976,0.07858459,-0.51020759,0.06234263,-0.05649517,0.24480242,0.03679687,-0.02547756,-0.11189985,-0.04482578,-0.03677473,0.20612629,0.58960253,-0.36288851,0.47169566,0.07362802,0.02861287,0.06299499,0.41710836,-0.20493673,0.00423698,0.95808530,-0.00144130,0.00000000,0.01612723
0.02659748,-0.00687349,0.75746101,0.00505835,-0.00141840,-0.03175801,0.99948178,0.21786094,-0.04334415,0.13274725,0.48777345,-0.25730875,0.07598706,-0.50396240,0.07648586,-0.05254642,0.25733754,0.04596031,-0.02894192,-0.11153319,-0.04361419,-0.03720412,0.21565059,0.58827794,-0.36524573,0.47484496,0.07375830,0.02969046,0.06256986,0.41501546,-0.20185475,0.00607961,0.96180743,-0.00152055,0.00000000,0.01617979
0.03588957,-0.00763768,0.75781298,0.00219393,-0.00139058,-0.03208780,0.99948168,0.21182531,-0.02502844,0.13518681,0.53163069,-0.23419216,0.07357334,-0.49599007,0.09010432,-0.04860120,0.26966536,0.05357849,-0.03247813,-0.11074824,-0.04247038,-0.03774964,0.22617736,0.58665979,-0.36768529,0.47853991,0.07382786,0.03084943,0.06206723,0.41289213,-0.19847275,0.00893267,0.96456474,-0.00162216,0.00000000,0.01634621
0.04526716,-0.00870233,0.75830698,-0.00062674,-0.00162538,-0.03247023,0.99947119,0.20399964,-0.00753420,0.13768147,0.57633334,-0.20895222,0.07135170,-0.48658994,0.10316820,-0.04470856,0.28127894,0.05954630,-0.03607831,-0.10954501,-0.04131940,-0.03834847,0.23759922,0.58476752,-0.37016237,0.48269853,0.07384758,0.03205929,0.06149347,0.41067553,-0.19482371,0.01278660,0.96630251,-0.00174833,0.00000000,0.01661919
0.05466476,-0.01005111,0.75898278,-0.00339919,-0.00207394,-0.03290463,0.99945056,0.19431025,0.00909861,0.14023125,0.62132913,-0.18191957,0.06933231,-0.47594601,0.11566383,-0.04091328,0.29184967,0.06382710,-0.03973323,-0.10793470,-0.04006689,-0.03892934,0.24979027,0.58260351,-0.37264210,0.48722270,0.07379256,0.03328229,0.06085168,0.40829286,-0.19097731,0.01761098,0.96697730,-0.00190157,0.00000000,0.01698194
0.06405924,-0.01165837,0.75985283,-0.00616843,-0.00267427,-0.03335643,0.99942091,0.18271211,0.02484133,0.14283250,0.66602916,-0.15345275,0.06752080,-0.46420327,0.12760228,-0.03725656,0.30116773,0.06642299,-0.04343241,-0.10593323,-0.03861741,-0.03942435,0.26260206,0.58018076,-0.37508360,0.49200135,0.07367509,0.03447508,0.06014773,0.40566567,-0.18703203,0.02335879,0.96655685,-0.00208486,0.00000000,0.01741073
0.07334191,-0.01350302,0.76086235,-0.00896043,-0.00341881,-0.03378778,0.99938301,0.16901337,0.03975004,0.14543702,0.70968360,-0.12395352,0.06592045,-0.45149368,0.13904239,-0.03378619,0.30912468,0.06736993,-0.04716269,-0.10357595,-0.03688523,-0.03975176,0.27587327,0.57750493,-0.37744987,0.49690619,0.07349457,0.03558688,0.05938685,0.40274239,-0.18313146,0.02996184,0.96503359,-0.00230170,0.00000000,0.01787239
0.08234481,-0.01545989,0.76062965,-0.01198226,-0.00480710,-0.03415996,0.99933298,0.15242337,0.05390060,0.14800958,0.75109291,-0.09389228,0.06452569,-0.43796006,0.15006660,-0.03054901,0.31569517,0.06673783,-0.05090915,-0.10090988,-0.03482391,-0.03986473,0.28943658,0.57459885,-0.37969527,0.50180417,0.07325130,0.03656520,0.05857822,0.39950702,-0.17945969,0.03733210,0.96243083,-0.00255572,0.00000000,0.01832571
0.09132317,-0.01757298,0.76139039,-0.01465642,-0.00597731,-0.03453285,0.99927821,0.13468356,0.06696960,0.15055718,0.79164964,-0.06491818,0.06337554,-0.42350927,0.16031952,-0.02742237,0.32081580,0.06463476,-0.05467236,-0.09793500,-0.03265615,-0.03999816,0.30335021,0.57133192,-0.38187644,0.50672925,0.07294035,0.03744047,0.05768720,0.39602917,-0.17607822,0.04541153,0.95886928,-0.00285153,0.00000000,0.01874673
0.10049194,-0.01983725,0.76288605,-0.01695007,-0.00716129,-0.03497237,0.99921887,0.11636551,0.07883153,0.15304591,0.83177495,-0.03798342,0.06248395,-0.40816867,0.16955118,-0.02430543,0.32440519,0.06115339,-0.05844814,-0.09465259,-0.03058844,-0.04030844,0.31761336,0.56764942,-0.38400397,0.51168072,0.07255878,0.03822636,0.05669816,0.39235947,-0.17308787,0.05412812,0.95443481,-0.00319346,0.00000000,0.01910798
0.10964531,-0.02213111,0.76450247,-0.01884532,-0.00842047,-0.03550083,0.99915646,0.09709970,0.08953330,0.15542080,0.87072629,-0.01338755,0.06183562,-0.39198327,0.17772505,-0.02116114,0.32644126,0.05637160,-0.06222399,-0.09108797,-0.02869407,-0.04078970,0.33212811,0.56359237,-0.38603061,0.51658791,0.07210670,0.03890185,0.05562083,0.38851234,-0.17062771,0.06339671,0.94916320,-0.00358546,0.00000000,0.01937906
